DATETIME,X,Y,Z
115721308,0.74,0.11,9.83
115721308,0.54,0.05,9.46
115721310,0.45,0.04,9.81
115721310,0.55,0.02,9.80
115721313,0.76,0.13,9.47
115721314,0.79,0.23,9.76
115721315,0.50,-0.00,9.99
115721315,0.40,-0.06,9.61
115721317,0.72,0.08,9.64
115721317,0.89,0.12,9.92
115721319,0.67,0.05,9.65
115721319,0.48,0.08,9.53
115721321,0.58,0.07,9.92
115721321,0.79,0.13,9.46
115721323,0.62,0.11,9.77
115721323,0.41,0.01,9.92
115721325,0.50,-0.07,9.57
115721325,0.82,0.09,9.55
115721327,0.73,0.12,9.96
115721327,0.50,-0.00,9.68
115721329,0.47,-0.06,9.48
115721329,0.74,0.01,9.86
115721332,0.82,0.05,9.81
115721332,0.71,0.07,9.55
115721334,0.55,-0.04,9.91
115721334,0.66,-0.04,9.51
115721336,0.89,0.24,9.57
115721337,0.64,0.11,9.95
115721338,0.40,-0.11,9.61
115721340,0.53,-0.01,9.52
115721340,0.82,0.12,9.88
115721342,0.77,0.05,9.87
115721342,0.54,0.05,9.59
115721344,0.50,0.04,9.70
115721344,0.82,0.02,9.53
115721346,0.80,0.09,9.64
115721346,0.54,0.10,9.95
115721348,0.43,-0.07,9.65
115721348,0.69,0.04,9.43
115721350,0.92,0.16,9.84
115721351,0.64,0.05,9.83
115721352,0.42,0.03,9.48
115721352,0.59,0.08,9.66
115721356,0.78,0.03,9.83
115721356,0.82,0.05,9.56
115721358,0.66,0.12,9.62
115721358,0.55,-0.08,9.67
115721360,0.82,0.03,9.50
115721360,0.88,0.17,9.90
115721362,0.56,0.05,9.87
115721362,0.49,-0.00,9.55
115721363,0.67,0.05,9.81
115721364,0.77,0.10,9.93
115721366,0.64,0.11,9.62
115721366,0.56,0.10,9.71
115721368,0.53,0.02,9.98
115721369,0.67,-0.02,9.72
115721371,0.76,0.16,9.81
115721371,0.48,0.00,9.78
115721373,0.52,-0.04,9.46
115721373,0.77,0.13,9.71
115721375,0.75,0.10,9.88
115721375,0.49,0.02,9.61
115721377,0.42,0.07,9.65
115721377,0.61,0.07,9.93
115721379,0.74,0.07,9.61
115721379,0.78,0.14,9.42
115721381,0.55,0.06,9.78
115721381,0.60,-0.00,9.49
115721383,0.86,0.19,9.65
115721383,0.75,0.12,9.91
115721385,0.48,-0.07,9.65
115721385,0.56,-0.00,9.58
115721388,0.81,0.11,9.92
115721388,0.78,0.04,9.66
115721390,0.64,0.11,9.52
115721391,0.47,0.08,9.84
115721392,0.47,-0.05,9.79
115721392,0.71,0.09,9.44
115721394,0.56,0.04,9.92
115721394,0.40,-0.11,9.57
115721396,0.67,0.02,9.67
115721396,0.84,0.09,9.85
115721398,0.66,0.01,9.69
115721398,0.49,0.03,9.56
115721400,0.46,0.10,9.87
115721400,0.64,0.02,9.84
115721403,0.86,0.07,9.52
115721403,0.76,0.16,9.73
115721405,0.44,0.00,9.90
115721405,0.78,0.07,9.68
115721407,0.82,0.12,9.93
115721407,0.59,0.00,9.70
115721408,0.49,0.04,9.54
115721410,0.67,0.10,9.88
115721411,0.81,0.06,9.76
115721412,0.72,0.13,9.49
115721414,0.55,0.12,9.65
115721414,0.48,-0.04,9.84
115721415,0.57,-0.06,9.47
115721415,0.84,0.14,9.53
115721418,0.41,0.00,9.70
115721418,0.50,-0.02,9.49
115721421,0.84,0.10,9.85
115721421,0.77,0.09,9.80
115721423,0.69,0.03,9.48
115721423,0.53,0.06,9.75
115721424,0.59,-0.06,9.96
115721425,0.79,-0.02,9.53
115721426,0.86,0.11,9.67
115721428,0.59,0.07,10.05
115721428,0.49,-0.09,9.72
115721430,0.86,0.17,9.86
115721431,0.71,0.08,9.85
115721432,0.47,0.06,9.44
115721433,0.55,0.11,9.71
115721435,0.69,0.08,9.83
115721435,0.75,0.02,9.58
115721437,0.70,0.09,9.65
115721437,0.49,0.06,9.87
115721439,0.46,-0.05,9.71
115721439,0.80,0.05,9.54
115721442,0.86,0.18,9.91
115721442,0.41,-0.03,9.49
115721444,0.64,0.05,9.81
115721444,0.80,0.08,9.95
115721446,0.75,0.06,9.56
115721446,0.61,0.19,9.67
115721448,0.50,0.03,9.91
115721448,0.54,-0.03,9.65
115721450,0.82,0.15,9.59
115721450,0.80,0.14,9.99
115721452,0.48,-0.01,9.87
115721452,0.49,-0.05,9.40
115721454,0.79,0.11,9.93
115721454,0.59,0.07,9.69
115721456,0.49,0.07,9.63
115721456,0.52,-0.01,9.86
115721459,0.71,0.01,9.60
115721459,0.82,0.18,9.50
115721461,0.62,0.13,9.85
115721461,0.44,-0.01,9.75
115721463,0.60,0.01,9.47
115721463,0.90,0.15,9.70
115721465,0.78,0.10,9.97
115721465,0.50,0.02,9.60
115721467,0.71,0.05,9.92
115721467,0.77,0.02,9.66
115721469,0.66,0.09,9.49
115721469,0.49,0.08,9.84
115721471,0.48,-0.04,9.75
115721471,0.69,0.04,9.44
115721473,0.84,0.19,9.82
115721474,0.65,0.02,9.99
115721476,0.39,-0.09,9.54
115721476,0.55,0.09,9.53
115721478,0.74,0.09,9.70
115721478,0.57,0.10,9.56
115721480,0.53,0.08,9.79
115721480,0.64,-0.01,9.81
115721483,0.76,0.11,9.55
115721483,0.75,0.18,9.73
115721485,0.46,0.02,9.81
115721485,0.46,-0.08,9.54
115721487,0.71,0.06,9.53
115721487,0.87,0.11,9.83
115721489,0.59,0.04,9.67
115721489,0.59,-0.02,9.87
115721491,0.78,-0.01,9.80
115721491,0.77,0.11,9.46
115721493,0.59,0.09,9.71
115721493,0.49,-0.09,9.87
115721495,0.54,-0.05,9.49
115721497,0.83,0.18,9.53
115721497,0.72,0.19,9.90
115721499,0.46,-0.05,9.76
115721499,0.54,0.00,9.50
115721501,0.76,0.11,9.82
115721502,0.57,0.08,9.56
115721503,0.49,0.09,9.78
115721503,0.49,-0.01,9.93
115721506,0.65,-0.01,9.54
115721506,0.84,0.14,9.70
115721508,0.65,0.13,10.03
115721508,0.44,-0.08,9.68
115721510,0.63,0.01,9.52
115721511,0.84,0.18,9.86
115721512,0.77,0.09,9.78
115721512,0.53,0.10,9.53
115721515,0.59,-0.06,9.98
115721515,0.74,0.01,9.67
115721517,0.77,0.14,9.67
115721517,0.59,0.06,9.94
115721519,0.46,-0.06,9.61
115721519,0.64,0.04,9.44
115721521,0.85,0.16,9.76
115721521,0.61,0.05,9.80
115721523,0.41,0.00,9.52
115721523,0.51,0.07,9.75
115721525,0.76,0.12,9.97
115721525,0.59,0.15,9.58
115721527,0.45,0.05,9.94
115721527,0.52,-0.04,9.64
115721529,0.75,0.10,9.48
115721529,0.80,0.22,9.88
115721532,0.51,0.01,9.80
115721532,0.46,-0.05,9.48
115721534,0.73,0.06,9.81
115721534,0.83,0.03,9.95
115721536,0.68,0.04,9.60
115721536,0.56,0.07,9.62
115721538,0.76,-0.03,9.69
115721538,0.84,0.13,9.56
115721540,0.66,0.15,9.88
115721541,0.43,-0.01,9.72
115721543,0.51,-0.00,9.49
115721543,0.77,0.13,9.72
115721545,0.81,0.04,9.81
115721545,0.58,-0.00,9.56
115721547,0.51,0.02,9.64
115721547,0.67,-0.04,9.87
115721549,0.71,0.11,9.55
115721549,0.55,0.08,9.90
115721550,0.44,-0.04,9.83
115721550,0.62,0.06,9.52
115721553,0.80,0.21,9.76
115721553,0.65,0.10,9.92
115721555,0.40,-0.05,9.55
115721557,0.56,0.05,9.65
115721558,0.74,0.08,9.95
115721560,0.73,0.07,9.69
115721560,0.64,0.12,9.55
115721562,0.52,0.06,9.84
115721562,0.74,0.11,9.46
115721563,0.80,0.22,9.76
115721564,0.45,0.02,9.88
115721565,0.41,-0.08,9.57
115721565,0.70,0.03,9.64
115721567,0.89,0.12,9.93
115721568,0.71,0.03,9.67
115721569,0.51,0.01,9.47
115721570,0.54,0.07,9.81
115721573,0.66,0.02,9.77
115721573,0.75,0.10,9.57
115721575,0.48,0.02,9.88
115721575,0.51,-0.03,9.53
115721577,0.85,0.06,9.61
115721577,0.83,0.17,9.89
115721579,0.52,0.01,9.65
115721579,0.46,0.05,9.46
115721581,0.65,0.09,9.80
115721581,0.74,0.06,9.76
115721583,0.65,0.12,9.51
115721583,0.54,0.14,9.77
115721585,0.48,-0.05,9.89
115721585,0.85,0.17,9.63
115721588,0.74,0.16,9.86
115721588,0.43,-0.02,9.63
115721589,0.52,0.04,9.52
115721589,0.83,0.10,9.84
115721591,0.83,0.08,9.72
115721592,0.60,0.05,9.47
115721594,0.49,0.07,9.80
115721595,0.53,0.05,9.89
115721596,0.76,-0.01,9.56
115721597,0.85,0.15,9.61
115721599,0.45,-0.13,9.68
115721599,0.62,0.05,9.45
115721601,0.80,0.16,9.89
115721601,0.62,0.11,9.88
115721602,0.48,-0.02,9.53
115721602,0.58,0.07,9.71
115721605,0.73,0.03,9.91
115721605,0.75,0.09,9.58
115721607,0.68,0.15,9.67
115721607,0.52,0.04,9.96
115721609,0.53,-0.06,9.68
115721609,0.86,0.18,9.96
115721612,0.49,0.02,9.85
115721612,0.42,-0.01,9.51
115721613,0.62,0.07,9.76
115721613,0.78,0.09,9.85
115721615,0.67,0.09,9.49
115721615,0.58,0.16,9.56
115721618,0.52,0.01,9.88
115721618,0.67,-0.06,9.64
115721620,0.86,0.10,9.56
115721620,0.70,0.13,9.85
115721622,0.47,-0.04,9.46
115721622,0.81,0.13,9.73
115721624,0.82,0.08,9.88
115721625,0.57,-0.00,9.58
115721626,0.47,0.06,9.67
115721626,0.53,0.00,9.99
115721628,0.71,0.04,9.72
115721629,0.80,0.11,9.53
115721630,0.64,0.11,9.91
115721630,0.43,-0.07,9.83
115721633,0.56,0.00,9.48
115721633,0.72,0.12,9.97
115721635,0.48,0.02,9.60
115721635,0.53,0.02,9.53
115721637,0.72,0.03,9.93
115721637,0.75,0.04,9.74
115721640,0.69,0.18,9.59
115721640,0.51,0.11,9.88
115721642,0.45,-0.04,9.81
115721642,0.67,0.06,9.47
115721644,0.86,0.19,9.74
115721644,0.57,0.04,9.90
115721646,0.61,0.09,9.58
115721646,0.80,0.11,9.98
115721648,0.71,0.06,9.69
115721648,0.55,0.02,9.49
115721650,0.49,0.08,9.85
115721650,0.70,0.07,9.76
115721652,0.86,0.12,9.44
115721652,0.77,0.21,9.77
115721654,0.45,0.01,9.99
115721654,0.51,-0.07,9.61
115721656,0.84,0.12,9.64
115721656,0.83,0.15,9.99
115721658,0.48,0.04,9.52
115721658,0.62,0.04,9.89
115721660,0.74,0.01,9.79
115721660,0.68,0.14,9.52
115721663,0.59,0.15,9.75
115721663,0.46,0.01,9.94
115721665,0.57,-0.04,9.54
115721667,0.89,0.14,9.58
115721667,0.74,0.08,9.93
115721669,0.46,-0.09,9.63
115721669,0.46,-0.03,9.49
115721671,0.78,0.09,9.74
115721671,0.60,0.06,9.44
115721673,0.47,0.08,9.73
115721674,0.50,-0.05,9.83
115721675,0.68,0.00,9.48
115721676,0.83,0.15,9.65
115721677,0.61,0.10,9.88
115721678,0.41,-0.09,9.64
115721680,0.64,0.02,9.49
115721680,0.87,0.13,9.90
115721683,0.68,0.13,9.74
115721683,0.50,0.02,9.76
115721685,0.63,-0.03,9.87
115721685,0.77,0.03,9.50
115721687,0.78,0.17,9.66
115721687,0.58,-0.02,10.01
115721689,0.51,-0.10,9.73
115721689,0.70,0.07,9.55
115721691,0.88,0.19,9.88
115721691,0.64,0.03,9.83
115721693,0.44,-0.01,9.50
115721693,0.61,0.02,9.77
115721695,0.74,0.08,9.54
115721695,0.64,0.16,9.65
115721697,0.49,-0.01,9.97
115721698,0.58,-0.04,9.73
115721700,0.83,0.16,9.49
115721700,0.81,0.15,9.84
115721701,0.49,-0.01,9.79
115721701,0.46,0.00,9.46
115721703,0.74,0.16,9.79
115721704,0.80,0.11,9.93
115721706,0.62,0.10,9.57
115721706,0.54,0.05,9.96
115721708,0.67,0.02,9.67
115721708,0.79,0.15,9.66
115721710,0.64,0.18,9.94
115721710,0.44,-0.01,9.76
115721712,0.57,-0.03,9.32
115721713,0.84,0.19,9.71
115721714,0.79,0.10,9.89
115721714,0.50,-0.06,9.45
115721716,0.55,-0.01,9.62
115721718,0.79,0.01,9.65
115721719,0.68,0.12,9.49
115721720,0.47,0.12,9.84
115721721,0.45,-0.07,9.82
115721723,0.73,0.01,9.45
115721723,0.94,0.15,9.73
115721725,0.61,0.07,9.91
115721725,0.39,-0.03,9.55
115721727,0.64,0.06,9.59
115721727,0.82,0.03,9.87
115721729,0.72,0.05,9.61
115721729,0.47,0.12,9.85
115721731,0.56,-0.03,9.78
115721731,0.77,0.04,9.37
115721733,0.74,0.16,9.64
115721733,0.48,0.05,9.85
115721735,0.40,-0.11,9.55
115721736,0.76,0.10,9.59
115721738,0.89,0.15,9.90
115721738,0.62,0.09,9.64
115721740,0.46,0.04,9.51
115721740,0.57,-0.02,9.88
115721742,0.83,0.15,9.49
115721742,0.66,0.16,9.82
115721744,0.41,-0.04,9.96
115721744,0.54,-0.12,9.50
115721746,0.92,0.12,9.56
115721746,0.83,0.07,9.93
115721748,0.52,-0.04,9.61
115721749,0.49,-0.01,9.50
115721751,0.67,0.09,9.79
115721751,0.80,0.04,9.84
115721753,0.70,0.09,9.56
115721753,0.50,0.01,9.96
115721755,0.63,0.03,9.51
115721755,0.88,0.15,9.58
115721757,0.70,0.13,9.90
115721757,0.45,-0.05,9.62
115721759,0.59,0.01,9.51
115721759,0.80,0.08,9.84
115721761,0.74,0.06,9.84
115721762,0.54,0.05,9.50
115721764,0.48,0.04,9.75
115721764,0.57,-0.01,9.90
115721766,0.80,0.13,9.51
115721766,0.52,0.07,9.88
115721768,0.42,-0.07,9.69
115721768,0.71,0.03,9.54
115721770,0.83,0.14,9.87
115721771,0.63,0.04,9.90
115721773,0.42,-0.05,9.53
115721773,0.60,0.05,9.87
115721774,0.74,-0.01,9.94
115721775,0.77,0.01,9.59
115721776,0.67,0.14,9.63
115721776,0.52,-0.06,9.63
115721778,0.80,0.08,9.45
115721778,0.82,0.20,9.85
115721781,0.52,-0.01,9.81
115721783,0.38,0.00,9.50
115721783,0.64,0.12,9.81
115721785,0.80,0.07,9.96
115721785,0.61,0.03,9.51
115721787,0.54,0.08,9.62
115721787,0.47,0.01,9.90
115721789,0.63,0.02,9.58
115721789,0.70,0.13,9.83
115721791,0.43,-0.05,9.77
115721791,0.44,-0.00,9.47
115721793,0.81,0.16,9.73
115721794,0.81,0.11,9.86
115721796,0.60,-0.02,9.55
115721796,0.51,0.07,9.53
115721798,0.58,0.04,9.91
115721798,0.68,-0.01,9.60
115721800,0.77,0.12,9.49
115721800,0.63,0.10,9.89
115721803,0.68,0.01,9.45
115721803,0.90,0.16,9.83
115721805,0.68,0.08,9.90
115721805,0.44,-0.02,9.55
115721807,0.53,0.03,9.68
115721807,0.74,0.06,9.95
115721809,0.77,-0.00,9.65
115721809,0.62,0.09,9.56
115721811,0.53,0.01,9.85
115721811,0.54,-0.06,9.81
115721813,0.81,0.07,9.49
115721813,0.55,0.06,10.01
115721815,0.40,-0.03,9.48
115721815,0.67,0.07,9.54
115721817,0.74,0.10,9.88
115721817,0.64,0.05,9.62
115721819,0.48,0.02,9.56
115721819,0.57,0.04,9.95
115721821,0.64,-0.05,9.79
115721822,0.76,0.11,9.44
115721824,0.72,0.17,9.73
115721824,0.47,0.01,9.85
115721826,0.80,0.12,9.66
115721826,0.81,0.13,9.87
115721828,0.55,-0.00,9.61
115721828,0.53,0.03,9.48
115721830,0.67,0.07,9.89
115721830,0.76,0.07,9.78
115721832,0.78,0.12,9.52
115721832,0.61,0.09,9.79
115721834,0.50,-0.07,9.92
115721835,0.66,0.01,9.57
115721837,0.87,0.21,9.61
115721837,0.44,-0.04,9.63
115721839,0.51,-0.01,9.53
115721839,0.70,0.12,9.85
115721841,0.72,0.08,9.77
115721841,0.61,0.06,9.44
115721843,0.48,0.10,9.73
115721843,0.51,0.00,9.88
115721845,0.74,-0.01,9.55
115721845,0.84,0.12,9.59
115721847,0.60,0.07,9.91
115721849,0.40,-0.08,9.76
115721849,0.85,0.11,9.91
115721851,0.67,0.05,9.77
115721851,0.50,0.07,9.45
115721853,0.55,0.14,9.77
115721853,0.74,-0.06,9.82
115721855,0.79,0.03,9.53
115721856,0.74,0.18,9.67
115721858,0.52,-0.03,10.05
115721858,0.50,-0.11,9.63
115721860,0.76,0.10,9.51
115721860,0.84,0.15,9.92
115721862,0.47,-0.05,9.48
115721862,0.69,0.07,9.66
115721865,0.81,0.10,9.90
115721865,0.73,0.10,9.62
115721867,0.66,0.12,9.76
115721867,0.57,-0.02,10.04
115721869,0.56,0.00,9.66
115721869,0.81,0.15,9.51
115721871,0.83,0.20,9.94
115721871,0.51,0.01,9.73
115721873,0.50,0.00,9.40
115721873,0.84,0.12,9.88
115721875,0.63,0.07,9.50
115721875,0.53,0.07,9.61
115721877,0.56,-0.04,9.93
115721877,0.69,-0.01,9.59
115721879,0.80,0.18,9.52
115721880,0.61,0.13,9.92
115721882,0.38,-0.09,9.79
115721882,0.56,-0.08,9.43
115721884,0.86,0.13,9.73
115721884,0.74,0.07,9.90
115721886,0.57,0.01,9.61
115721886,0.77,0.06,9.85
115721888,0.80,0.07,9.57
115721888,0.68,0.14,9.57
115721890,0.52,0.08,9.96
115721890,0.48,-0.08,9.86
115721893,0.71,0.06,9.51
115721893,0.80,0.17,9.75
115721895,0.60,0.08,9.84
115721895,0.44,-0.05,9.50
115721897,0.65,0.02,9.62
115721897,0.76,0.06,9.63
115721899,0.62,0.06,9.50
115721900,0.49,0.01,9.95
115721902,0.60,-0.03,9.78
115721902,0.75,0.11,9.50
115721903,0.78,0.15,9.82
115721903,0.46,0.00,9.85
115721905,0.47,-0.11,9.49
115721905,0.76,0.09,9.58
115721907,0.84,0.11,9.94
115721907,0.58,0.07,9.71
115721909,0.63,0.07,9.91
115721909,0.75,0.04,9.73
115721912,0.80,0.09,9.45
115721912,0.62,0.12,9.82
115721913,0.45,-0.03,9.81
115721915,0.58,0.01,9.41
115721916,0.86,0.15,9.60
115721918,0.78,0.10,9.92
115721918,0.53,-0.02,9.67
115721920,0.60,0.04,9.44
115721920,0.79,0.11,9.82
115721922,0.68,0.06,9.50
115721922,0.55,0.06,9.67
115721924,0.57,-0.06,9.85
115721924,0.74,0.05,9.55
115721926,0.89,0.23,9.65
115721927,0.63,0.08,9.87
115721929,0.43,-0.03,9.58
115721929,0.57,0.05,9.50
115721931,0.80,0.11,9.92
115721931,0.69,0.09,9.86
115721933,0.51,0.11,9.49
115721933,0.59,-0.04,9.91
115721935,0.76,0.07,9.51
115721935,0.76,0.22,9.65
115721937,0.52,0.06,9.91
115721937,0.45,-0.08,9.67
115721939,0.70,0.02,9.54
115721940,0.89,0.22,9.89
115721942,0.67,0.09,9.67
115721942,0.37,-0.00,9.39
115721944,0.54,0.03,9.79
115721944,0.75,-0.01,9.93
115721946,0.62,0.09,9.62
115721946,0.43,-0.01,9.83
115721948,0.54,-0.03,9.58
115721948,0.79,0.12,9.53
115721950,0.71,0.19,9.87
115721950,0.50,-0.01,9.69
115721952,0.46,-0.05,9.49
115721952,0.82,0.10,9.77
115721955,0.87,0.09,9.89
115721955,0.66,0.09,9.48
115721957,0.49,0.09,9.68
115721957,0.68,-0.01,9.62
115721959,0.77,0.20,9.52
115721959,0.65,0.13,9.92
115721961,0.46,-0.07,9.79
115721961,0.58,0.02,9.46
115721964,0.85,0.17,9.81
115721964,0.87,0.17,9.85
115721966,0.49,0.07,9.51
115721966,0.44,0.04,9.71
115721968,0.65,0.07,9.98
115721968,0.80,0.03,9.72
115721970,0.51,0.09,9.95
115721970,0.40,-0.07,9.79
115721972,0.66,0.04,9.43
115721972,0.91,0.18,9.82
115721974,0.64,0.07,9.94
115721974,0.45,-0.02,9.50
115721976,0.54,0.06,9.51
115721976,0.77,0.07,9.81
115721978,0.71,0.10,9.59
115721979,0.55,0.13,9.56
115721980,0.53,0.06,9.83
115721981,0.78,0.11,9.51
115721983,0.79,0.18,9.76
115721983,0.53,0.02,9.86
115721985,0.42,-0.01,9.53
115721987,0.70,0.12,9.66
115721987,0.85,0.14,9.93
115721989,0.72,0.02,9.57
115721989,0.53,-0.01,9.56
115721991,0.52,-0.07,9.96
115721991,0.72,-0.06,9.76
115721993,0.84,0.07,9.46
115721993,0.43,-0.02,9.86
115721995,0.52,-0.04,9.47
115721996,0.85,0.10,9.61
115721998,0.87,0.11,9.91
115721998,0.57,-0.01,9.62
115722000,0.53,-0.00,9.52
115722000,0.74,0.06,9.88
115722002,0.85,0.01,9.81
115722002,0.77,0.02,9.50
115722004,0.56,0.09,9.81
115722004,0.53,-0.01,9.86
115722006,0.87,0.15,9.75
115722006,0.71,0.12,9.98
115722008,0.40,-0.04,9.67
115722008,0.59,0.02,9.55
115722010,0.80,0.13,9.90
115722010,0.69,0.03,9.80
115722013,0.57,0.04,9.53
115722013,0.52,0.01,9.81
115722015,0.55,-0.04,9.87
115722015,0.71,0.01,9.60
115722017,0.78,0.18,9.59
115722017,0.36,-0.10,9.59
115722019,0.62,0.07,9.55
115722019,0.88,0.16,9.91
115722021,0.69,0.05,9.77
115722021,0.50,0.00,9.51
115722023,0.51,0.02,9.76
115722023,0.71,0.05,9.83
115722026,0.79,0.09,9.47
115722026,0.74,0.11,9.64
115722028,0.48,0.01,9.93
115722028,0.59,-0.10,9.61
115722030,0.83,0.20,9.74
115722030,0.48,0.06,9.83
115722032,0.45,0.03,9.53
115722032,0.72,0.07,9.78
115722034,0.86,0.07,9.90
115722035,0.72,0.05,9.53
115722037,0.52,0.09,9.61
115722037,0.51,0.00,9.96
115722039,0.65,-0.06,9.61
115722039,0.84,0.12,9.46
115722041,0.71,0.15,9.90
115722041,0.57,0.02,9.46
115722043,0.88,0.15,9.82
115722043,0.85,0.14,10.04
115722045,0.60,0.11,9.65
115722045,0.48,0.06,9.70
115722047,0.58,-0.05,9.89
115722049,0.73,-0.03,9.57
115722049,0.82,0.12,9.58
115722051,0.66,0.17,9.95
115722051,0.45,-0.07,9.82
115722053,0.61,0.03,9.54
115722053,0.66,0.04,9.90
115722055,0.45,-0.01,9.50
115722056,0.51,0.11,9.71
115722058,0.72,0.09,9.94
115722058,0.76,0.07,9.66
115722060,0.72,0.11,9.65
115722060,0.52,0.06,9.98
115722062,0.52,-0.05,9.81
115722062,0.70,0.10,9.46
115722065,0.83,0.19,9.80
115722065,0.57,0.07,9.89
115722067,0.65,0.07,9.63
115722067,0.88,0.11,9.90
115722069,0.75,0.08,9.64
115722069,0.52,0.10,9.52
115722071,0.49,0.06,9.84
115722071,0.62,-0.03,9.75
115722073,0.79,0.08,9.45
115722073,0.68,0.18,9.82
115722075,0.48,-0.03,9.88
115722075,0.51,-0.07,9.52
115722077,0.85,0.11,9.63
115722078,0.59,0.04,9.60
115722079,0.47,0.01,9.64
115722080,0.58,0.06,9.91
115722082,0.74,0.09,9.72
115722082,0.81,0.11,9.50
115722084,0.65,0.12,9.84
115722084,0.47,-0.03,9.89
115722086,0.62,-0.06,9.50
115722086,0.88,0.13,9.53
115722088,0.75,0.11,9.89
115722088,0.45,-0.09,9.66
115722091,0.73,0.08,9.90
115722091,0.73,0.08,9.75
115722093,0.60,0.11,9.50
115722093,0.51,0.07,9.82
115722095,0.57,-0.05,9.87
115722095,0.73,-0.00,9.53
115722097,0.85,0.18,9.67
115722097,0.62,0.11,9.88
115722099,0.44,-0.04,9.64
115722099,0.62,0.01,9.48
115722101,0.86,0.08,9.81
115722101,0.45,0.02,9.50
115722103,0.54,0.01,9.73
115722103,0.61,0.04,9.90
115722105,0.77,0.09,9.61
115722105,0.76,0.18,9.76
115722107,0.53,0.01,10.02
115722107,0.47,-0.08,9.60
115722109,0.77,0.13,9.52
115722111,0.88,0.16,9.87
115722112,0.52,0.04,9.73
115722112,0.38,0.02,9.50
115722114,0.81,0.06,9.91
115722115,0.80,0.12,9.49
115722117,0.62,0.11,9.62
115722117,0.52,0.02,9.93
115722118,0.59,-0.06,9.63
115722118,0.83,0.10,9.48
115722120,0.74,0.16,9.82
115722122,0.41,-0.03,9.78
115722122,0.50,0.02,9.50
115722124,0.75,0.14,9.76
115722125,0.84,0.04,9.90
115722127,0.53,0.09,9.66
115722127,0.58,-0.00,9.95
115722129,0.72,-0.04,9.58
115722129,0.81,0.14,9.48
115722131,0.62,0.10,9.84
115722131,0.38,-0.14,9.78
115722133,0.51,-0.03,9.50
115722133,0.85,0.21,9.77
115722135,0.77,0.08,9.85
115722135,0.47,0.03,9.54
115722137,0.47,0.06,9.71
115722138,0.78,0.02,9.71
115722140,0.74,0.20,9.59
115722140,0.52,0.13,9.89
115722142,0.45,-0.05,9.74
115722142,0.72,0.07,9.48
115722144,0.87,0.15,9.79
115722144,0.63,0.06,9.88
115722146,0.43,-0.01,9.44
115722146,0.59,0.03,9.61
115722148,0.77,0.09,9.86
115722148,0.66,0.07,9.62
115722150,0.52,0.05,9.93
115722151,0.60,-0.06,9.78
115722152,0.71,0.08,9.46
115722153,0.75,0.15,9.81
115722154,0.48,0.01,9.91
115722154,0.44,-0.06,9.55
115722156,0.71,0.07,9.67
115722156,0.84,0.11,9.91
115722159,0.66,0.02,9.57
115722159,0.41,0.04,9.62
115722161,0.46,0.03,10.01
115722161,0.74,0.12,9.45
115722163,0.68,0.16,9.74
115722164,0.49,0.04,9.90
115722165,0.55,-0.04,9.50
115722165,0.80,0.10,9.59
115722167,0.72,0.09,9.88
115722168,0.47,-0.07,9.59
115722169,0.47,-0.00,9.46
115722169,0.79,0.12,9.82
115722171,0.75,0.05,9.71
115722172,0.68,0.07,9.54
115722174,0.50,-0.05,9.83
115722175,0.73,-0.04,9.46
115722177,0.96,0.18,9.62
115722177,0.68,0.09,9.93
115722178,0.40,-0.07,9.58
115722178,0.59,0.04,9.51
115722180,0.85,0.14,9.90
115722180,0.78,0.14,9.77
115722182,0.50,0.11,9.42
115722182,0.53,0.03,9.82
115722184,0.63,-0.08,9.87
115722187,0.75,0.13,9.68
115722187,0.58,0.02,10.02
115722189,0.43,-0.10,9.64
115722189,0.63,0.03,9.52
115722191,0.85,0.17,9.84
115722191,0.63,0.02,9.75
115722193,0.42,0.02,9.45
115722193,0.56,0.05,9.72
115722195,0.76,0.02,9.77
115722196,0.82,0.07,9.44
115722197,0.72,0.14,9.57
115722198,0.46,-0.07,9.59
115722200,0.77,0.10,9.53
115722200,0.79,0.17,9.94
115722202,0.55,-0.00,9.76
115722202,0.45,-0.06,9.43
115722203,0.67,0.03,9.75
115722203,0.81,0.10,9.89
115722206,0.70,0.13,9.52
115722206,0.57,0.15,9.69
115722208,0.53,0.01,9.98
115722208,0.67,0.00,9.58
115722210,0.70,0.18,9.91
115722210,0.42,-0.04,9.71
115722212,0.54,0.00,9.47
115722212,0.76,0.13,9.86
115722215,0.72,0.09,9.87
115722215,0.50,0.05,9.55
115722217,0.43,0.04,9.73
115722217,0.58,0.03,9.93
115722219,0.74,0.08,9.67
115722219,0.74,0.18,9.68
115722221,0.56,0.07,10.07
115722221,0.50,-0.05,9.87
115722223,0.91,0.16,9.78
115722223,0.73,0.05,9.90
115722226,0.42,-0.02,9.56
115722226,0.57,0.07,9.68
115722228,0.72,0.05,9.94
115722228,0.70,-0.00,9.60
115722230,0.63,0.07,9.56
115722230,0.48,0.00,9.94
115722232,0.58,-0.04,9.75
115722232,0.82,0.09,9.42
115722234,0.62,0.02,9.87
115722234,0.45,-0.09,9.51
115722236,0.59,0.05,9.61
115722236,0.79,0.11,9.90
115722238,0.63,0.06,9.60
