DATETIME,X,Y,Z
154959248, 0.19,-0.63,10.27
154959250, -0.07,-0.61,10.06
154959252, -0.40,-0.16,9.84
154959254, -0.21,0.01,10.01
154959256, 0.02,0.03,10.15
154959258, 0.34,-0.12,10.37
154959262, 0.53,-0.38,10.50
154959264, 0.09,-0.71,10.29
154959264, -0.20,-0.61,10.07
154959266, -0.36,0.00,9.96
154959270, -0.14,0.07,10.13
154959272, 0.43,-0.23,10.41
154959276, 0.45,-0.45,10.48
154959276, 0.34,-0.62,10.35
154959278, 0.05,-0.63,10.21
154959280, -0.25,-0.45,9.96
154959284, -0.47,-0.28,9.84
154959286, -0.11,0.06,10.14
154959288, 0.48,-0.31,10.44
154959290, 0.44,-0.58,10.45
154959293, -0.18,-0.64,10.10
154959295, -0.39,-0.42,9.86
154959297, -0.39,-0.15,9.92
154959301, -0.21,0.06,10.00
154959301, 0.06,0.06,10.17
154959303, 0.45,-0.36,10.51
154959307, 0.40,-0.58,10.41
154959309, 0.14,-0.66,10.27
154959311, -0.43,-0.24,9.84
154959311, -0.16,0.11,10.07
154959315, 0.17,0.02,10.33
154959317, 0.42,-0.21,10.38
154959321, 0.43,-0.42,10.39
154959323, 0.34,-0.64,10.29
154959325, -0.00,-0.64,10.17
154959327, -0.45,-0.24,9.82
154959329, -0.35,-0.06,9.95
154959331, -0.06,0.02,10.03
154959333, 0.40,-0.56,10.42
154959337, 0.19,-0.72,10.26
154959337, -0.11,-0.60,10.13
154959339, -0.39,-0.37,9.92
154959341, -0.43,-0.14,9.90
154959345, 0.02,0.07,10.21
154959347, 0.36,-0.05,10.28
154959347, 0.48,-0.40,10.40
154959351, 0.40,-0.62,10.41
154959353, -0.22,-0.50,9.94
154959355, -0.32,-0.00,9.95
154959359, -0.12,0.10,10.08
154959361, 0.20,0.04,10.25
154959361, 0.46,-0.22,10.44
154959365, 0.46,-0.46,10.49
154959367, -0.02,-0.62,10.10
154959370, -0.28,-0.43,9.98
154959373, -0.42,-0.24,9.91
154959373, -0.25,0.04,9.98
154959375, 0.47,-0.38,10.43
154959377, 0.40,-0.56,10.36
154959381, 0.23,-0.70,10.30
154959384, -0.11,-0.58,10.00
154959384, -0.32,-0.11,9.93
154959386, -0.18,0.08,10.04
154959390, 0.09,0.03,10.21
154959392, 0.39,-0.13,10.36
154959394, 0.46,-0.41,10.47
154959398, 0.41,-0.55,10.44
154959398, -0.45,-0.27,9.87
154959400, -0.39,-0.06,9.93
154959404, -0.15,0.06,10.12
154959406, 0.41,-0.26,10.39
154959408, 0.45,-0.49,10.42
154959408, 0.31,-0.68,10.32
154959412, -0.01,-0.66,10.04
154959414, -0.29,-0.43,9.91
154959418, -0.28,0.01,9.96
154959420, 0.38,-0.04,10.41
154959420, 0.46,-0.33,10.54
154959422, 0.46,-0.52,10.45
154959426, -0.14,-0.55,10.10
154959428, -0.37,-0.34,9.92
154959432, -0.36,-0.07,9.93
154959434, -0.20,0.05,10.12
154959434, 0.10,0.04,10.25
154959436, 0.51,-0.41,10.49
154959440, 0.35,-0.66,10.45
154959442, -0.34,-0.50,9.98
154959444, -0.46,-0.18,9.92
154959444, -0.02,0.10,10.09
154959448, 0.22,0.01,10.30
154959450, 0.40,-0.25,10.53
154959452, 0.42,-0.46,10.48
154959456, 0.25,-0.62,10.32
154959456, -0.06,-0.63,10.12
154959458, -0.37,-0.15,9.98
154959462, 0.03,0.01,10.17
154959464, 0.37,-0.11,10.36
154959466, 0.51,-0.43,10.43
154959466, 0.16,-0.71,10.24
154959470, -0.14,-0.55,10.07
154959472, -0.40,-0.32,9.90
154959474, -0.40,-0.08,9.81
154959478, -0.13,-0.01,9.93
154959480, 0.45,-0.15,10.45
154959480, 0.47,-0.46,10.47
154959484, -0.05,-0.66,10.18
154959486, -0.45,-0.30,9.88
154959488, -0.28,0.01,9.96
154959493, -0.02,-0.01,10.08
154959493, 0.26,0.01,10.31
154959495, 0.45,-0.28,10.42
154959498, 0.21,-0.62,10.24
154959502, -0.08,-0.60,10.06
154959504, -0.34,-0.43,10.02
154959507, -0.42,-0.17,9.98
154959507, 0.35,-0.11,10.38
154959510, 0.48,-0.40,10.44
154959512, 0.36,-0.57,10.39
154959515, 0.05,-0.65,10.18
154959517, -0.25,-0.54,10.00
154959518, -0.41,-0.30,9.94
154959521, -0.14,0.10,10.05
154959523, 0.22,0.03,10.24
154959526, 0.47,-0.19,10.42
154959529, 0.31,-0.66,10.27
154959531, -0.25,-0.42,10.03
154959531, -0.40,-0.17,9.92
154959534, -0.30,0.06,9.96
154959537, -0.05,0.05,10.14
154959539, 0.29,-0.05,10.30
154959541, 0.45,-0.56,10.34
154959541, 0.22,-0.65,10.19
154959545, -0.08,-0.60,9.96
154959547, -0.32,-0.44,9.84
154959551, 0.13,0.03,10.21
154959553, 0.38,-0.14,10.48
154959553, 0.48,-0.40,10.47
154959557, 0.42,-0.54,10.42
154959559, 0.08,-0.68,10.15
154959561, -0.43,-0.30,9.93
154959565, -0.33,-0.05,9.89
154959565, -0.10,0.04,10.03
154959567, 0.25,0.03,10.35
154959571, 0.25,-0.69,10.27
154959574, -0.09,-0.68,10.07
154959576, -0.40,-0.46,9.90
154959579, -0.49,-0.16,9.81
154959579, -0.30,0.08,9.95
154959582, 0.34,-0.05,10.29
154959585, 0.50,-0.30,10.49
154959587, 0.47,-0.50,10.40
154959590, 0.11,-0.67,10.23
154959590, -0.18,-0.56,10.03
154959593, -0.14,0.05,9.98
154959595, 0.12,0.06,10.22
154959598, 0.46,-0.10,10.51
154959601, 0.49,-0.39,10.51
154959601, 0.01,-0.69,10.24
154959603, -0.25,-0.57,10.03
154959605, -0.39,-0.34,9.92
154959609, -0.33,0.00,9.92
154959611, -0.12,0.09,10.00
154959611, 0.46,-0.22,10.41
154959615, 0.27,-0.69,10.34
154959618, -0.08,-0.64,10.11
154959620, -0.32,-0.46,9.90
154959623, -0.30,-0.02,9.99
154959626, 0.02,0.03,10.18
154959626, 0.30,-0.05,10.35
154959629, 0.46,-0.33,10.42
154959631, 0.41,-0.53,10.38
154959634, -0.16,-0.59,9.99
154959637, -0.36,-0.07,9.87
154959637, -0.17,0.10,10.02
154959640, 0.17,0.06,10.22
154959642, 0.47,-0.43,10.45
154959645, 0.29,-0.62,10.30
154959648, 0.06,-0.64,10.12
154959648, -0.21,-0.47,9.97
154959650, -0.38,-0.25,9.84
154959652, -0.05,0.10,10.12
154959656, 0.25,-0.02,10.37
154959658, 0.47,-0.50,10.35
154959660, 0.17,-0.71,10.25
154959662, -0.38,-0.40,9.94
154959664, -0.44,-0.14,9.85
154959666, -0.22,0.08,9.97
154959670, 0.07,0.06,10.09
154959672, 0.33,-0.08,10.32
154959672, 0.36,-0.52,10.47
154959676, 0.15,-0.68,10.26
154959678, -0.13,-0.56,10.07
154959680, -0.37,-0.03,9.91
154959684, 0.20,0.06,10.29
154959684, 0.40,-0.17,10.41
154959686, 0.47,-0.44,10.43
154959688, 0.27,-0.67,10.35
154959693, -0.02,-0.70,10.18
154959695, -0.26,-0.47,9.99
154959695, -0.33,-0.00,9.94
154959697, -0.11,0.08,10.10
154959701, 0.44,-0.28,10.42
154959703, 0.41,-0.50,10.38
154959707, -0.13,-0.62,10.12
154959709, -0.33,-0.40,9.97
154959709, -0.42,-0.13,9.97
154959711, -0.26,0.01,10.07
154959715, -0.04,0.00,10.22
154959718, 0.46,-0.36,10.44
154959719, 0.45,-0.57,10.35
154959719, 0.12,-0.71,10.19
154959723, -0.45,-0.28,9.87
154959725, -0.13,0.09,10.06
154959727, 0.15,0.02,10.25
154959731, 0.41,-0.20,10.35
154959731, 0.48,-0.38,10.43
154959734, 0.29,-0.62,10.29
154959737, -0.32,-0.47,9.97
154959739, -0.51,-0.24,9.91
154959741, -0.37,0.07,9.94
154959745, -0.08,0.07,10.09
154959745, 0.41,-0.54,10.44
154959747, 0.26,-0.72,10.25
154959749, -0.11,-0.61,10.05
154959753, -0.35,-0.40,9.95
154959755, -0.35,-0.15,9.90
154959755, 0.08,0.07,10.20
154959759, 0.33,-0.11,10.34
154959761, 0.49,-0.40,10.40
154959763, 0.39,-0.56,10.36
154959767, -0.40,-0.29,9.92
154959767, -0.33,0.04,9.98
154959769, -0.09,0.13,10.12
154959773, 0.18,0.03,10.24
154959775, 0.43,-0.27,10.44
154959777, 0.22,-0.64,10.32
154959777, -0.01,-0.64,10.15
154959782, -0.26,-0.49,10.09
154959783, -0.35,-0.29,9.97
154959787, -0.27,-0.03,10.04
154959789, 0.51,-0.34,10.46
154959792, 0.42,-0.56,10.46
154959792, 0.13,-0.69,10.24
154959794, -0.10,-0.54,10.07
154959798, -0.38,-0.16,9.90
154959800, -0.17,0.04,9.94
154959804, 0.11,0.01,10.17
154959804, 0.39,-0.15,10.31
154959806, 0.51,-0.44,10.39
154959808, -0.31,-0.48,9.89
154959812, -0.45,-0.23,9.86
154959814, -0.27,0.02,9.91
154959814, -0.10,0.08,10.01
154959816, 0.41,-0.24,10.46
154959820, 0.49,-0.50,10.46
154959822, 0.30,-0.67,10.28
154959826, -0.03,-0.62,10.08
154959829, -0.31,-0.47,9.92
154959829, -0.33,-0.01,9.93
154959831, 0.34,-0.07,10.30
154959833, 0.46,-0.37,10.54
154959837, 0.35,-0.62,10.47
154959839, -0.18,-0.58,10.04
154959839, -0.40,-0.37,9.92
154959842, -0.40,-0.08,9.91
154959846, -0.17,0.08,10.02
154959848, 0.10,0.11,10.25
154959850, 0.41,-0.14,10.35
154959854, 0.36,-0.57,10.30
154959854, -0.24,-0.45,10.02
154959856, -0.39,-0.24,9.83
154959858, -0.09,0.08,10.23
154959862, 0.28,0.04,10.35
154959864, 0.48,-0.28,10.50
154959864, 0.48,-0.52,10.44
154959868, 0.28,-0.68,10.28
154959870, -0.08,-0.62,10.04
154959872, -0.42,-0.20,9.94
154959876, 0.02,0.08,10.15
154959876, 0.35,-0.03,10.35
154959878, 0.51,-0.34,10.50
154959880, 0.12,-0.67,10.27
154959884, -0.14,-0.56,10.02
154959887, -0.41,-0.37,9.89
154959888, -0.41,-0.11,9.92
154959888, -0.23,0.01,10.01
154959893, 0.42,-0.09,10.39
154959895, 0.46,-0.41,10.46
154959897, -0.01,-0.66,10.11
154959901, -0.30,-0.50,9.96
154959901, -0.30,0.01,9.96
154959903, -0.06,0.07,10.03
154959905, 0.28,0.02,10.24
154959909, 0.45,-0.28,10.47
154959911, 0.45,-0.52,10.45
154959911, -0.07,-0.64,10.05
154959915, -0.34,-0.43,10.01
154959917, -0.24,-0.01,9.92
154959919, 0.05,0.04,10.14
154959923, 0.51,-0.43,10.54
154959925, 0.46,-0.56,10.38
154959925, 0.15,-0.68,10.14
154959927, -0.22,-0.56,10.06
154959932, -0.44,-0.28,9.91
154959934, -0.11,0.06,10.12
154959936, 0.18,0.04,10.25
154959938, 0.44,-0.15,10.41
154959940, 0.28,-0.68,10.20
154959942, -0.19,-0.45,9.92
154959946, -0.37,-0.26,9.90
154959948, -0.27,-0.00,9.97
154959948, -0.03,0.11,10.05
154959950, 0.28,-0.03,10.25
154959954, 0.46,-0.47,10.47
154959956, 0.23,-0.68,10.38
154959958, -0.08,-0.66,10.08
154959962, -0.47,-0.12,9.84
154959962, 0.10,0.08,10.22
154959964, 0.40,-0.12,10.47
154959968, 0.52,-0.36,10.50
154959970, 0.44,-0.54,10.33
154959972, 0.06,-0.68,10.15
154959972, -0.41,-0.32,9.95
154959976, -0.36,-0.09,9.95
154959978, -0.17,-0.01,10.07
154959982, 0.09,0.00,10.20
154959984, 0.26,-0.66,10.25
154959986, -0.04,-0.63,10.10
154959986, -0.28,-0.44,10.01
154959988, -0.40,-0.24,9.88
154959993, -0.31,0.01,9.94
154959995, 0.29,-0.03,10.36
154959998, 0.46,-0.24,10.37
154959999, 0.45,-0.47,10.34
155000001, 0.21,-0.64,10.31
155000003, -0.07,-0.66,10.08
155000006, -0.21,0.02,9.93
155000009, 0.13,0.03,10.10
155000009, 0.42,-0.11,10.29
155000013, 0.48,-0.34,10.45
155000015, 0.17,-0.69,10.25
155000018, -0.18,-0.55,10.13
155000020, -0.39,-0.28,9.97
155000023, -0.42,-0.03,9.92
155000024, -0.20,0.03,10.06
155000026, 0.46,-0.48,10.33
155000029, 0.26,-0.65,10.30
155000032, -0.05,-0.64,10.18
155000034, -0.29,-0.46,9.97
155000034, -0.33,0.01,9.99
155000037, -0.06,0.07,10.08
155000039, 0.37,0.00,10.25
155000042, 0.49,-0.23,10.38
155000045, 0.41,-0.46,10.35
155000045, -0.05,-0.60,10.16
155000047, -0.30,-0.10,9.84
155000049, -0.17,0.05,9.93
155000053, 0.03,0.00,10.18
155000055, 0.47,-0.39,10.41
155000055, 0.38,-0.60,10.35
155000059, 0.10,-0.71,10.20
155000061, -0.20,-0.57,10.01
155000063, -0.45,-0.38,9.88
155000067, -0.20,0.06,10.10
155000069, 0.14,0.09,10.35
155000069, 0.48,-0.43,10.49
155000074, 0.31,-0.66,10.27
155000076, -0.03,-0.70,10.11
155000078, -0.41,-0.21,9.94
155000082, -0.31,0.04,10.00
155000082, -0.04,0.06,10.08
155000084, 0.33,0.00,10.32
155000086, 0.47,-0.28,10.40
155000090, 0.26,-0.70,10.29
155000092, -0.35,-0.40,9.93
155000092, -0.43,-0.09,9.93
155000094, 0.06,0.03,10.24
155000098, 0.37,-0.13,10.37
155000100, 0.52,-0.39,10.45
155000102, 0.40,-0.62,10.37
155000104, 0.07,-0.72,10.25
155000106, -0.20,-0.54,9.96
155000108, -0.39,-0.07,9.90
155000112, -0.17,0.02,10.06
155000114, 0.46,-0.27,10.41
155000116, 0.36,-0.65,10.34
155000118, -0.02,-0.69,10.13
155000120, -0.25,-0.52,9.97
155000122, -0.44,-0.23,9.79
155000126, -0.34,0.08,9.87
155000128, 0.23,-0.01,10.32
155000128, 0.47,-0.31,10.41
155000132, 0.48,-0.50,10.41
155000134, 0.21,-0.68,10.29
155000136, -0.40,-0.11,10.04
155000140, -0.28,0.01,10.02
155000140, 0.03,0.07,10.17
155000142, 0.33,-0.11,10.38
155000144, 0.48,-0.41,10.45
155000149, 0.38,-0.57,10.42
155000151, -0.15,-0.55,9.95
155000154, -0.35,-0.26,9.88
155000154, -0.31,-0.00,9.92
155000157, 0.28,0.01,10.23
155000160, 0.49,-0.44,10.51
155000162, 0.33,-0.65,10.41
155000165, -0.05,-0.68,10.08
155000165, -0.24,-0.48,10.00
155000167, -0.41,-0.27,9.92
155000169, -0.05,0.06,10.13
155000173, 0.25,-0.02,10.31
155000175, 0.44,-0.30,10.43
155000179, 0.42,-0.46,10.37
155000179, -0.45,-0.41,9.87
155000181, -0.36,-0.11,9.88
155000183, -0.16,0.05,9.98
155000187, 0.06,0.09,10.15
155000189, 0.35,-0.06,10.29
155000189, 0.38,-0.60,10.40
155000192, 0.13,-0.70,10.20
155000196, -0.25,-0.55,10.02
155000198, -0.42,-0.39,9.94
155000200, 0.21,-0.02,10.15
155000202, 0.42,-0.24,10.35
155000204, 0.46,-0.49,10.43
155000206, 0.27,-0.64,10.37
155000208, -0.03,-0.63,10.17
155000212, -0.42,-0.26,9.89
155000212, -0.30,0.04,9.98
155000214, -0.07,0.09,10.09
155000218, 0.21,-0.05,10.35
155000220, 0.48,-0.27,10.47
155000222, -0.18,-0.57,10.06
155000226, -0.45,-0.40,9.89
155000226, -0.42,-0.07,9.89
155000228, -0.25,0.07,9.90
155000232, 0.39,-0.09,10.30
155000235, 0.46,-0.39,10.42
155000236, 0.34,-0.60,10.44
155000236, 0.11,-0.69,10.22
155000238, -0.16,-0.57,10.03
155000243, -0.35,-0.09,9.91
155000245, 0.22,-0.03,10.24
155000247, 0.41,-0.22,10.38
155000251, 0.46,-0.46,10.46
155000251, -0.00,-0.64,10.10
155000253, -0.27,-0.45,9.91
155000257, -0.45,-0.25,9.86
155000259, -0.30,-0.02,9.92
155000261, 0.26,-0.03,10.31
155000263, 0.45,-0.28,10.42
155000265, 0.20,-0.64,10.30
155000267, -0.13,-0.59,10.13
155000271, -0.41,-0.11,9.84
155000273, -0.26,0.03,10.04
155000273, 0.06,0.08,10.21
155000275, 0.38,-0.09,10.38
155000279, 0.55,-0.39,10.39
155000281, 0.40,-0.60,10.41
155000283, -0.26,-0.52,10.05
155000287, -0.44,-0.29,9.92
155000287, -0.13,0.04,10.13
155000289, 0.17,0.05,10.26
155000291, 0.49,-0.45,10.43
155000296, 0.30,-0.63,10.35
155000298, -0.01,-0.64,10.20
155000298, -0.27,-0.43,9.97
155000300, -0.44,-0.26,9.87
155000304, -0.07,0.11,10.08
155000306, 0.30,-0.00,10.26
155000310, 0.48,-0.51,10.36
155000312, 0.24,-0.67,10.22
155000312, -0.33,-0.43,9.85
155000314, -0.36,-0.19,9.79
155000318, -0.23,0.04,10.01
155000320, 0.03,0.05,10.17
155000324, 0.36,-0.11,10.37
155000324, 0.37,-0.58,10.33
155000326, 0.06,-0.68,10.20
155000328, -0.20,-0.56,10.08
155000332, -0.36,-0.01,9.98
155000335, 0.18,-0.04,10.30
155000335, 0.40,-0.22,10.45
155000337, 0.43,-0.44,10.46
155000339, 0.32,-0.61,10.35
155000343, 0.03,-0.65,10.14
155000345, -0.47,-0.23,9.90
155000345, -0.32,0.04,9.87
155000347, -0.01,0.09,10.06
155000351, 0.45,-0.35,10.47
155000353, 0.20,-0.68,10.30
155000357, -0.05,-0.57,10.08
155000359, -0.34,-0.32,9.95
155000359, -0.45,-0.08,9.88
155000363, -0.28,0.04,9.99
155000365, 0.37,-0.09,10.38
155000367, 0.45,-0.35,10.40
155000369, 0.44,-0.51,10.38
155000371, 0.13,-0.66,10.20
155000373, -0.33,0.02,9.95
155000375, -0.14,0.05,10.06
155000379, 0.19,0.01,10.24
155000381, 0.40,-0.22,10.41
155000381, 0.46,-0.43,10.37
155000383, -0.00,-0.68,10.14
155000387, -0.20,-0.49,9.97
155000389, -0.39,-0.26,9.91
155000392, -0.29,0.01,10.00
155000395, -0.01,0.09,10.12
155000395, 0.42,-0.53,10.46
155000398, 0.23,-0.69,10.26
155000401, -0.09,-0.59,10.09
155000403, -0.39,-0.42,9.98
155000407, -0.26,0.04,9.90
155000407, 0.09,0.04,10.06
155000409, 0.41,-0.10,10.32
155000411, 0.45,-0.42,10.40
155000415, 0.37,-0.63,10.34
155000417, -0.41,-0.29,9.92
155000417, -0.37,-0.02,9.96
155000421, -0.12,0.09,10.15
155000423, 0.18,0.01,10.35
155000425, 0.52,-0.48,10.41
155000429, 0.27,-0.67,10.32
155000429, -0.03,-0.65,10.20
155000431, -0.26,-0.49,10.01
155000434, -0.43,-0.30,9.90
155000436, -0.09,0.02,10.14
155000438, 0.49,-0.31,10.41
155000442, 0.49,-0.49,10.41
155000442, 0.23,-0.65,10.24
155000444, -0.38,-0.39,9.99
155000448, -0.45,-0.20,9.90
155000450, -0.26,0.04,10.02
155000452, -0.01,0.08,10.17
155000454, 0.28,-0.08,10.33
155000457, 0.35,-0.53,10.39
155000458, 0.05,-0.69,10.19
155000461, -0.41,-0.35,9.88
155000465, -0.36,-0.01,9.94
155000465, 0.24,0.01,10.22
155000467, 0.47,-0.19,10.43
155000471, 0.47,-0.45,10.49
155000473, 0.31,-0.61,10.44
155000475, 0.06,-0.67,10.15
155000479, -0.20,-0.50,9.98
155000479, -0.32,0.03,9.94
155000481, 0.35,-0.02,10.42
155000483, 0.49,-0.30,10.47
155000487, 0.17,-0.72,10.24
155000489, -0.07,-0.60,10.07
155000489, -0.26,-0.38,9.93
155000492, -0.39,-0.15,9.93
155000496, -0.22,0.02,10.07
155000498, 0.38,-0.09,10.36
155000501, 0.52,-0.30,10.41
155000501, 0.45,-0.57,10.40
155000504, -0.26,-0.52,10.04
155000506, -0.38,-0.04,9.90
155000509, -0.17,0.06,10.08
155000511, 0.16,0.07,10.26
155000514, 0.42,-0.17,10.36
155000514, 0.47,-0.44,10.51
155000518, 0.34,-0.60,10.43
155000521, -0.26,-0.51,9.96
155000524, -0.41,-0.26,9.90
155000526, -0.31,0.00,9.96
155000526, 0.47,-0.26,10.38
155000529, 0.46,-0.51,10.37
155000531, 0.20,-0.69,10.30
155000534, -0.06,-0.63,10.08
155000536, -0.31,-0.36,9.94
155000538, -0.38,-0.08,9.86
155000540, 0.00,0.13,10.17
155000541, 0.34,-0.04,10.37
155000545, 0.45,-0.35,10.41
155000547, 0.11,-0.70,10.28
155000551, -0.43,-0.28,9.84
155000551, -0.34,0.01,9.91
155000552, -0.07,0.08,10.15
155000556, 0.20,0.03,10.28
155000558, 0.45,-0.22,10.41
155000562, 0.32,-0.62,10.34
155000562, 0.01,-0.67,10.18
155000564, -0.28,-0.46,10.03
155000568, -0.44,-0.21,9.88
155000571, 0.29,0.01,10.34
155000573, 0.45,-0.28,10.43
155000574, 0.44,-0.53,10.39
155000577, 0.22,-0.73,10.24
155000580, -0.14,-0.56,10.06
155000582, -0.40,-0.14,9.97
155000585, -0.23,0.09,10.07
155000585, 0.02,0.08,10.15
155000588, 0.34,-0.02,10.26
155000590, 0.45,-0.30,10.44
155000593, -0.17,-0.57,10.10
155000595, -0.40,-0.35,9.97
155000598, -0.40,-0.05,9.90
155000598, -0.12,0.05,10.02
155000601, 0.37,-0.21,10.40
155000603, 0.45,-0.46,10.43
155000605, 0.34,-0.65,10.49
155000609, 0.06,-0.67,10.19
155000609, -0.18,-0.51,10.00
155000611, -0.08,0.07,10.14
155000615, 0.28,0.01,10.33
155000617, 0.42,-0.27,10.42
155000619, 0.45,-0.52,10.41
155000619, 0.21,-0.71,10.23
155000623, -0.39,-0.39,9.91
155000625, -0.49,-0.15,9.97
155000627, -0.33,0.06,9.97
155000631, -0.02,0.04,10.19
155000633, 0.28,-0.09,10.33
155000633, 0.11,-0.70,10.18
155000637, -0.17,-0.54,10.04
155000639, -0.40,-0.39,9.95
155000642, -0.41,-0.05,9.92
155000644, 0.20,0.14,10.23
155000646, 0.45,-0.16,10.43
155000648, 0.49,-0.42,10.49
155000650, 0.34,-0.58,10.37
155000654, 0.08,-0.68,10.19
155000656, -0.31,0.02,9.95
155000656, -0.08,0.05,10.21
155000658, 0.34,-0.04,10.40
155000662, 0.47,-0.33,10.51
155000664, 0.29,-0.64,10.33
155000666, -0.07,-0.58,10.12
155000670, -0.35,-0.39,10.00
155000670, -0.44,-0.10,9.88
155000672, -0.26,0.06,10.00
155000676, 0.38,-0.04,10.36
155000679, 0.37,-0.56,10.39
155000681, 0.14,-0.73,10.26
155000682, -0.18,-0.53,10.04
155000684, -0.38,-0.08,9.90
155000687, -0.17,0.05,10.04
155000689, 0.16,0.03,10.28
155000693, 0.39,-0.14,10.48
155000693, 0.50,-0.41,10.42
155000695, 0.04,-0.66,10.18
155000698, -0.41,-0.27,9.89
155000700, -0.30,-0.02,9.86
155000703, -0.04,0.04,10.09
155000705, 0.39,-0.29,10.37
155000705, 0.47,-0.48,10.39
155000709, 0.22,-0.69,10.31
155000711, -0.05,-0.62,10.09
155000713, -0.30,-0.42,9.91
155000717, -0.27,0.01,10.02
155000717, 0.04,0.07,10.20
155000719, 0.43,-0.33,10.48
155000723, 0.40,-0.53,10.43
155000725, -0.17,-0.56,9.99
155000727, -0.37,-0.35,9.83
155000727, -0.37,-0.06,9.90
155000731, -0.19,0.08,9.97
155000734, 0.18,0.08,10.24
155000736, 0.48,-0.43,10.54
155000740, 0.30,-0.65,10.46
155000740, 0.04,-0.66,10.27
155000742, -0.46,-0.29,9.88
155000744, -0.13,0.08,10.18
155000748, 0.23,0.03,10.34
155000750, 0.45,-0.22,10.45
155000754, 0.47,-0.47,10.43
155000754, 0.20,-0.62,10.35
155000756, -0.10,-0.59,10.06
155000758, -0.41,-0.16,9.93
155000762, -0.26,0.03,10.00
155000764, 0.33,-0.05,10.39
155000764, 0.45,-0.34,10.51
155000768, 0.12,-0.69,10.29
155000770, -0.17,-0.53,10.14
155000772, -0.40,-0.33,9.96
155000774, -0.37,-0.04,9.92
155000778, -0.16,0.06,10.07
155000778, 0.35,-0.11,10.49
155000780, 0.47,-0.35,10.51
155000784, 0.39,-0.56,10.42
155000786, -0.18,-0.47,9.92
155000788, -0.35,-0.01,9.98
155000790, -0.05,0.06,10.08
155000793, 0.21,0.01,10.26
155000795, 0.44,-0.29,10.38
155000797, 0.47,-0.51,10.43
155000801, -0.02,-0.65,10.12
155000802, -0.31,-0.47,9.96
155000803, -0.41,-0.22,9.89
155000807, -0.29,0.03,9.99
155000809, 0.52,-0.36,10.40
155000811, 0.41,-0.54,10.41
155000813, 0.15,-0.64,10.29
155000815, -0.15,-0.56,10.04
155000817, -0.44,-0.37,9.87
155000821, -0.19,0.11,10.01
155000823, 0.15,0.06,10.24
155000825, 0.42,-0.09,10.42
155000827, 0.51,-0.39,10.49
155000828, -0.30,-0.52,10.04
155000832, -0.42,-0.32,9.99
155000834, -0.33,-0.02,9.97
155000836, -0.12,0.06,10.03
155000838, 0.23,0.00,10.25
155000840, 0.41,-0.51,10.43
155000842, 0.22,-0.61,10.30
155000844, -0.14,-0.62,10.08
155000848, -0.40,-0.50,9.91
155000850, -0.49,-0.19,9.89
155000850, 0.29,-0.02,10.37
155000854, 0.44,-0.32,10.47
155000856, 0.39,-0.53,10.43
155000858, 0.12,-0.70,10.17
155000862, -0.37,-0.34,9.94
155000862, -0.39,-0.07,9.86
155000864, -0.20,0.07,9.99
155000866, 0.13,0.15,10.18
155000870, 0.39,-0.09,10.37
155000872, 0.05,-0.66,10.14
155000872, -0.18,-0.48,9.97
155000876, -0.40,-0.23,9.88
155000878, -0.31,-0.04,9.93
155000880, 0.22,-0.05,10.26
155000884, 0.44,-0.20,10.43
155000884, 0.46,-0.45,10.42
155000886, 0.24,-0.66,10.27
155000890, -0.07,-0.66,10.10
155000893, -0.41,-0.26,9.93
155000895, -0.04,0.11,10.20
155000897, 0.30,-0.06,10.42
155000899, 0.46,-0.30,10.46
155000901, 0.15,-0.71,10.22
155000903, -0.13,-0.63,10.07
155000907, -0.34,-0.40,9.90
155000909, -0.37,-0.10,9.94
155000909, -0.21,0.05,10.02
155000911, 0.42,-0.12,10.41
155000915, 0.34,-0.57,10.31
155000917, 0.10,-0.64,10.13
155000921, -0.24,-0.49,10.14
155000923, -0.39,-0.05,9.99
155000923, -0.13,0.08,10.18
155000926, 0.19,0.06,10.32
155000929, 0.40,-0.14,10.44
155000931, 0.48,-0.42,10.39
155000933, 0.31,-0.63,10.32
155000933, -0.29,-0.48,9.93
155000937, -0.27,-0.00,9.92
155000939, 0.02,0.03,10.06
155000943, 0.33,-0.05,10.27
155000945, 0.43,-0.51,10.48
155000945, 0.16,-0.68,10.28
155000947, -0.10,-0.58,10.04
155000951, -0.28,-0.38,9.88
155000953, -0.33,-0.10,9.92
155000955, 0.06,0.06,10.08
155000957, 0.39,-0.07,10.34
155000959, 0.40,-0.57,10.40
155000961, 0.09,-0.68,10.20
155000964, -0.40,-0.40,9.92
155000967, -0.39,-0.11,9.87
155000970, -0.20,0.05,10.09
155000970, 0.23,0.04,10.30
155000972, 0.44,-0.15,10.41
155000976, 0.33,-0.58,10.34
155000978, 0.03,-0.60,10.20
155000980, -0.46,-0.20,9.94
155000980, -0.25,-0.02,10.05
155000984, 0.35,-0.05,10.28
155000986, 0.45,-0.34,10.45
155000990, 0.44,-0.57,10.45
155000992, 0.16,-0.74,10.26
155000996, -0.11,-0.57,10.07
155000996, -0.39,-0.20,9.88
155000999, -0.24,0.05,9.99
155001001, 0.03,0.06,10.18
155001004, 0.44,-0.36,10.45
155001006, 0.12,-0.64,10.20
155001007, -0.22,-0.47,9.97
155001009, -0.45,-0.32,9.89
155001012, -0.33,-0.03,9.95
